X,Y,OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8838521.578,5419346.595,779,GO-20152229877,2015/12/30 05:00:00+00,2015,December,30,Wednesday,364,D53,Other,100,Yonge-Eglinton,100,Yonge-Eglinton (100),-79.39779022,43.7013855
-8826666.588,5418076.838,780,GO-201620700,2016/01/04 05:00:00+00,2016,January,4,Monday,4,D54,Shooting,61,Taylor-Massey,61,Taylor-Massey (61),-79.29129504,43.69313865
-8839934.658,5434007.716,781,GO-201698593,2016/01/17 05:00:00+00,2016,January,17,Sunday,17,D32,Other,50,Newtonbrook East,50,Newtonbrook East (50),-79.41048414,43.79652469
-8850861.8,5403749.71,782,GO-2016108786,2016/01/19 05:00:00+00,2016,January,19,Tuesday,19,D22,Shooting,18,New Toronto,18,New Toronto (18),-79.50864433,43.60000792
-8854740.761,5414821.269,783,GO-2016119350,2016/01/20 05:00:00+00,2016,January,20,Wednesday,20,D22,Shooting,10,Princess-Rosethorn,10,Princess-Rosethorn (10),-79.54348963,43.67198913
-8831323.474,5434261.373,784,GO-2016120610,2016/01/20 05:00:00+00,2016,January,20,Wednesday,20,D42,Shooting,147,L'Amoreaux West,117,L'Amoreaux (117),-79.33312856,43.7981694
-8822475.931,5430175.69,785,GO-2016139786,2016/01/24 05:00:00+00,2016,January,24,Sunday,24,D43,Shooting,156,Bendale-Glen Andrew,127,Bendale (127),-79.25364972,43.77167244
-8846093.301,5420400.723,786,GO-2016173014,2016/01/29 05:00:00+00,2016,January,29,Friday,29,D13,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.46580817,43.70823101
-8858805.829,5424782.261,787,GO-2016175803,2016/01/30 05:00:00+00,2016,January,30,Saturday,30,D23,Other,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.58000675,43.73667636
-8838681.599,5412336.989,788,GO-2016181573,2016/01/31 05:00:00+00,2016,January,31,Sunday,31,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.39922772,43.65584521
-8838681.599,5412336.989,789,GO-2016181573,2016/01/31 05:00:00+00,2016,January,31,Sunday,31,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.39922772,43.65584521
-8857469.818,5411633.775,790,GO-2016204501,2016/02/03 05:00:00+00,2016,February,3,Wednesday,34,D22,Stabbing,13,Etobicoke West Mall,13,Etobicoke West Mall (13),-79.56800516,43.65127463
-8818579.885,5435551.04,791,GO-2016215657,2016/02/05 05:00:00+00,2016,February,5,Friday,36,D42,Other,146,Malvern East,132,Malvern (132),-79.21865095,43.80653086
-8818579.885,5435551.04,792,GO-2016215657,2016/02/05 05:00:00+00,2016,February,5,Friday,36,D42,Other,146,Malvern East,132,Malvern (132),-79.21865095,43.80653086
-8818579.885,5435551.04,793,GO-2016215657,2016/02/05 05:00:00+00,2016,February,5,Friday,36,D42,Other,146,Malvern East,132,Malvern (132),-79.21865095,43.80653086
-8818579.885,5435551.04,794,GO-2016215657,2016/02/05 05:00:00+00,2016,February,5,Friday,36,D42,Other,146,Malvern East,132,Malvern (132),-79.21865095,43.80653086
-8828185.078,5421594.217,795,GO-2016225259,2016/02/07 05:00:00+00,2016,February,7,Sunday,38,D54,Other,43,Victoria Village,43,Victoria Village (43),-79.30493587,43.71598062
-8850326.391,5419575.464,796,GO-2016235777,2016/02/09 05:00:00+00,2016,February,9,Tuesday,40,D12,Stabbing,30,Brookhaven-Amesbury,28,Rustic (28),-79.50383466,43.70287184
-8817881.973,5426002.819,797,GO-2016317425,2016/02/22 05:00:00+00,2016,February,22,Monday,53,D43,Other,139,Scarborough Village,139,Scarborough Village (139),-79.2123815,43.74459793
-8826463.378,5420130.997,798,GO-2016345475,2016/02/27 05:00:00+00,2016,February,27,Saturday,58,D41,Stabbing,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.28946957,43.70647948
-8851658.129,5417980.385,799,GO-2016354140,2016/02/28 05:00:00+00,2016,February,28,Sunday,59,D23,Shooting,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.51579787,43.69251216
-8818541.99,5426110.804,800,GO-2016359352,2016/02/29 05:00:00+00,2016,February,29,Monday,60,D11,Shooting,139,Scarborough Village,139,Scarborough Village (139),-79.21831054,43.74529871
-8837728.248,5411807.827,801,GO-2016265129,2016/03/04 05:00:00+00,2016,March,4,Friday,64,D52,Other,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.39066362,43.65240592
-8827906.542,5434113.843,802,GO-2016481311,2016/03/20 04:00:00+00,2016,March,20,Sunday,80,D42,Shooting,148,East L'Amoreaux,117,L'Amoreaux (117),-79.30243373,43.79721282
-8851136.527,5421590.093,803,GO-2016491854,2016/03/22 04:00:00+00,2016,March,22,Tuesday,82,D12,Other,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),-79.51111224,43.71595384
-8832154.462,5413326.472,804,GO-2016500861,2016/03/23 04:00:00+00,2016,March,23,Wednesday,83,D55,Shooting,70,South Riverdale,70,South Riverdale (70),-79.34059345,43.66227582
-8834697.588,5412333.838,805,GO-2016556458,2016/04/02 04:00:00+00,2016,April,2,Saturday,93,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.36343874,43.65582473
-8849789.28,5426510.235,806,GO-2016602150,2016/04/09 04:00:00+00,2016,April,9,Saturday,100,D31,Other,27,York University Heights,27,York University Heights (27),-79.49900971,43.7478908
-8837296.418,5414549.029,807,GO-2016630918,2016/04/13 04:00:00+00,2016,April,13,Wednesday,104,D53,Shooting,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.38678443,43.67022021
-8849537.326,5405628.62,808,GO-2016632371,2016/04/14 04:00:00+00,2016,April,14,Thursday,105,D22,Shooting,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),-79.49674637,43.61222964
-8830392.431,5416533.107,809,GO-2016652097,2016/04/17 04:00:00+00,2016,April,17,Sunday,108,D54,Shooting,66,Danforth,66,Danforth (66),-79.32476486,43.68311087
-8853172.63,5419923.995,810,GO-2016656231,2016/04/17 04:00:00+00,2016,April,17,Sunday,108,D12,Other,113,Weston,113,Weston (113),-79.52940286,43.70513523
-8833525.253,5413923.341,811,GO-2016666749,2016/04/19 04:00:00+00,2016,April,19,Tuesday,110,D51,Other,68,North Riverdale,68,North Riverdale (68),-79.35290747,43.66615451
-8832242.415,5420366.939,812,GO-2018104863,2016/04/22 04:00:00+00,2016,April,22,Friday,113,D53,Other,55,Thorncliffe Park,55,Thorncliffe Park (55),-79.34138354,43.70801163
-8829074.416,5428131.15,813,GO-2016734521,2016/04/29 04:00:00+00,2016,April,29,Friday,120,D41,Shooting,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.31292493,43.75840854
-8829074.416,5428131.15,814,GO-2016734521,2016/04/29 04:00:00+00,2016,April,29,Friday,120,D41,Shooting,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.31292493,43.75840854
-8859853.648,5424064.356,815,GO-2016838159,2016/05/15 04:00:00+00,2016,May,15,Sunday,136,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.58941948,43.73201658
-8859853.648,5424064.356,816,GO-2016838159,2016/05/15 04:00:00+00,2016,May,15,Sunday,136,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.58941948,43.73201658
-8836801.963,5414023.133,817,GO-2016851941,2016/05/18 04:00:00+00,2016,May,18,Wednesday,139,D51,Other,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.38234267,43.66680298
-8854389.501,5425713.379,818,GO-2016965196,2016/06/03 04:00:00+00,2016,June,3,Friday,155,D31,Shooting,22,Humbermede,22,Humbermede (22),-79.5403342,43.74271952
-8838585.322,5420168.928,819,GO-2016989870,2016/06/07 04:00:00+00,2016,June,7,Tuesday,159,D53,Shooting,174,South Eglinton-Davisville,104,Mount Pleasant West (104),-79.39836285,43.7067258
-8839220.948,5412545.84,820,GO-20161148938,2016/07/01 04:00:00+00,2016,July,1,Friday,183,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.40407278,43.65720258
-8839220.948,5412545.84,821,GO-20161148938,2016/07/01 04:00:00+00,2016,July,1,Friday,183,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.40407278,43.65720258
-8842961.124,5411382.231,822,GO-20161116247,2016/07/03 04:00:00+00,2016,July,3,Sunday,185,D11,Other,84,Little Portugal,84,Little Portugal (84),-79.43767134,43.64963962
-8852140.45,5424955.463,823,GO-20161229465,2016/07/13 04:00:00+00,2016,July,13,Wednesday,195,D31,Shooting,154,Oakdale-Beverley Heights,25,Glenfield-Jane Heights (25),-79.52013064,43.73780052
-8835740.774,5411414.658,824,GO-20161263080,2016/07/18 04:00:00+00,2016,July,18,Monday,200,D51,Other,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.37280984,43.6498504
-8822968.255,5427292.731,825,GO-20161329227,2016/07/28 04:00:00+00,2016,July,28,Thursday,210,D41,Shooting,157,Bendale South,127,Bendale (127),-79.25807235,43.75296847
-8836691.562,5414368.67,826,GO-20161335085,2016/07/29 04:00:00+00,2016,July,29,Friday,211,D51,Stabbing,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.38135091,43.66904827
-8831518.202,5415614.434,827,GO-20161403032,2016/08/09 04:00:00+00,2016,August,9,Tuesday,222,D55,Other,69,Blake-Jones,69,Blake-Jones (69),-79.33487783,43.67714255
-8835812.588,5412560.474,828,GO-20161443064,2016/08/15 04:00:00+00,2016,August,15,Monday,228,D51,Other,73,Moss Park,73,Moss Park (73),-79.37345495,43.65729769
-8840182.031,5410192.452,829,GO-20161480338,2016/08/21 04:00:00+00,2016,August,21,Sunday,234,D14,Shooting,162,West Queen West,82,Niagara (82),-79.41270633,43.64190559
-8819044.049,5425228.986,830,GO-20161506128,2016/08/25 04:00:00+00,2016,August,25,Thursday,238,D43,Other,139,Scarborough Village,139,Scarborough Village (139),-79.22282061,43.73957577
-8819044.049,5425228.986,831,GO-20161506128,2016/08/25 04:00:00+00,2016,August,25,Thursday,238,D43,Other,139,Scarborough Village,139,Scarborough Village (139),-79.22282061,43.73957577
-8819044.049,5425228.986,832,GO-20161506128,2016/08/25 04:00:00+00,2016,August,25,Thursday,238,D43,Other,139,Scarborough Village,139,Scarborough Village (139),-79.22282061,43.73957577
-8833524.404,5413051.449,833,GO-20161520715,2016/08/27 04:00:00+00,2016,August,27,Saturday,240,D55,Shooting,70,South Riverdale,70,South Riverdale (70),-79.35289985,43.66048853
-8841587.659,5409490.138,834,GO-20161613172,2016/09/11 04:00:00+00,2016,September,11,Sunday,255,D14,Shooting,85,South Parkdale,85,South Parkdale (85),-79.4253333,43.63733981
-8849906.763,5429502.854,835,GO-20161625137,2016/09/13 04:00:00+00,2016,September,13,Tuesday,257,D31,Stabbing,27,York University Heights,27,York University Heights (27),-79.50006508,43.76730776
-8845115.682,5414546.181,836,GO-20161688118,2016/09/21 04:00:00+00,2016,September,21,Wednesday,265,D11,Other,91,Weston-Pelham Park,91,Weston-Pellam Park (91),-79.45702607,43.67020171
-8822464.416,5430594.703,837,GO-20161696689,2016/09/23 04:00:00+00,2016,September,23,Friday,267,D43,Stabbing,156,Bendale-Glen Andrew,127,Bendale (127),-79.25354629,43.77439042
-8862230.339,5424960.808,838,GO-20161743137,2016/09/30 04:00:00+00,2016,September,30,Friday,274,D23,Shooting,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.61076965,43.73783521
-8851879.519,5419224.768,839,GO-20161838374,2016/10/16 04:00:00+00,2016,October,16,Sunday,290,D12,Shooting,113,Weston,113,Weston (113),-79.51778665,43.7005943
-8861048.446,5426377.506,840,GO-20161855287,2016/10/18 04:00:00+00,2016,October,18,Tuesday,292,D23,Shooting,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.60015252,43.74702948
-8856174.823,5419059.942,841,GO-20161888229,2016/10/24 04:00:00+00,2016,October,24,Monday,298,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.55637202,43.69952383
-8817129.87,5428999.709,842,GO-20161907779,2016/10/27 04:00:00+00,2016,October,27,Thursday,301,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,135,Morningside (135),-79.20562524,43.76404365
-8840171.632,5412277.155,843,GO-20161966289,2016/11/05 04:00:00+00,2016,November,5,Saturday,310,D14,Other,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81),-79.41261292,43.65545633
-8829140.614,5423140.227,844,GO-20162051533,2016/11/18 05:00:00+00,2016,November,18,Friday,323,D33,Shooting,43,Victoria Village,43,Victoria Village (43),-79.31351959,43.7260177
-8851614.037,5430033.627,845,GO-20162055725,2016/11/19 05:00:00+00,2016,November,19,Saturday,324,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.51540179,43.77075091
-8833529.024,5413247.721,846,GO-20162106299,2016/11/27 05:00:00+00,2016,November,27,Sunday,332,D55,Shooting,70,South Riverdale,70,South Riverdale (70),-79.35294135,43.66176404
-8843394.467,5426932.775,847,GO-20162138470,2016/12/03 05:00:00+00,2016,December,3,Saturday,338,D32,Other,33,Clanton Park,33,Clanton Park (33),-79.44156413,43.75063275
-8852894.27,5427653.035,848,GO-20162148586,2016/12/04 05:00:00+00,2016,December,4,Sunday,339,D31,Stabbing,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.52690232,43.75530636
-8832392.093,5418168.276,849,GO-20162172757,2016/12/07 05:00:00+00,2016,December,7,Wednesday,342,D54,Shooting,58,Old East York,58,Old East York (58),-79.34272812,43.69373257
-8818695.557,5426066.938,850,GO-20162210973,2016/12/14 05:00:00+00,2016,December,14,Wednesday,349,D43,Shooting,139,Scarborough Village,139,Scarborough Village (139),-79.21969005,43.74501403
-8842293.856,5411858.8,851,GO-20162229166,2016/12/16 05:00:00+00,2016,December,16,Friday,351,D14,Stabbing,83,Dufferin Grove,83,Dufferin Grove (83),-79.43167718,43.65273723
-8851753.622,5419001.513,852,GO-20162233489,2016/12/17 05:00:00+00,2016,December,17,Saturday,352,D12,Shooting,113,Weston,113,Weston (113),-79.5166557,43.69914436
-8855317.706,5419336.217,853,GO-20162242930,2016/12/18 05:00:00+00,2016,December,18,Sunday,353,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.54867241,43.7013181
-8835441.227,5412384.891,854,GO-20162276833,2016/12/24 05:00:00+00,2016,December,24,Saturday,359,D51,Stabbing,73,Moss Park,73,Moss Park (73),-79.37011896,43.65615654
-8835198.237,5412183.621,855,GO-201743106,2017/01/08 05:00:00+00,2017,January,8,Sunday,8,D51,Shooting,73,Moss Park,73,Moss Park (73),-79.36793615,43.65484842
-8857604.799,5427794.355,856,GO-2017137133,2017/01/23 05:00:00+00,2017,January,23,Monday,23,D31,Shooting,21,Humber Summit,21,Humber Summit (21),-79.56921772,43.75622331
-8851660.787,5405605.373,857,GO-2017163412,2017/01/26 05:00:00+00,2017,January,26,Thursday,26,D22,Other,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),-79.51582175,43.61207845
-8835547.668,5411683.601,858,GO-2017186988,2017/01/30 05:00:00+00,2017,January,30,Monday,30,D51,Shooting,73,Moss Park,73,Moss Park (73),-79.37107514,43.65159849
-8834481.177,5413461.354,859,GO-2017189239,2017/01/30 05:00:00+00,2017,January,30,Monday,30,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.36149468,43.66315235
-8851799.871,5427582.414,860,GO-2017202856,2017/02/01 05:00:00+00,2017,February,1,Wednesday,32,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51707116,43.75484813
-8832419.281,5416485.677,861,GO-2017222142,2017/02/05 05:00:00+00,2017,February,5,Sunday,36,D54,Shooting,66,Danforth,66,Danforth (66),-79.34297236,43.68280275
-8855728.898,5421680.771,862,GO-2017233559,2017/02/06 05:00:00+00,2017,February,6,Monday,37,D23,Shooting,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),-79.55236621,43.71654259
-8840501.489,5430670.914,863,GO-2017233897,2017/02/06 05:00:00+00,2017,February,6,Monday,37,D32,Other,37,Willowdale West,37,Willowdale West (37),-79.41557607,43.77488475
-8827576.843,5419573.519,864,GO-2017291986,2017/02/16 05:00:00+00,2017,February,16,Thursday,47,D54,Other,54,O'Connor-Parkview,54,O'Connor-Parkview (54),-79.299472,43.70285921
-8832242.415,5420366.939,865,GO-2017352942,2017/02/25 05:00:00+00,2017,February,25,Saturday,56,D53,Shooting,55,Thorncliffe Park,55,Thorncliffe Park (55),-79.34138354,43.70801163
-8833635.603,5413996.811,866,GO-2017402242,2017/03/04 05:00:00+00,2017,March,4,Saturday,63,D55,Other,68,North Riverdale,68,North Riverdale (68),-79.35389877,43.66663193
-8814796.406,5436116.317,867,GO-2017468897,2017/03/16 04:00:00+00,2017,March,16,Thursday,75,D42,Shooting,144,Morningside Heights,131,Rouge (131),-79.18466338,43.81019542
-8827129.918,5419390.754,868,GO-2017486409,2017/03/18 04:00:00+00,2017,March,18,Saturday,77,D54,Shooting,61,Taylor-Massey,61,Taylor-Massey (61),-79.29545721,43.70167229
-8852220.683,5417737.285,869,GO-2017564412,2017/03/31 04:00:00+00,2017,March,31,Friday,90,D11,Shooting,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.52085138,43.69093313
-8831078.906,5434149.967,870,GO-2017662074,2017/04/14 04:00:00+00,2017,April,14,Friday,104,D42,Shooting,147,L'Amoreaux West,117,L'Amoreaux (117),-79.33093157,43.79744705
-8832487.768,5413019.619,871,GO-2017674351,2017/04/14 04:00:00+00,2017,April,14,Friday,104,D55,Shooting,70,South Riverdale,70,South Riverdale (70),-79.34358759,43.66028167
-8844460.142,5418811.547,872,GO-2017703097,2017/04/21 04:00:00+00,2017,April,21,Friday,111,D13,Shooting,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.45113725,43.69791059
-8832666.366,5414067.125,873,GO-2017904599,2017/05/22 04:00:00+00,2017,May,22,Monday,142,D55,Shooting,70,South Riverdale,70,South Riverdale (70),-79.34519196,43.66708884
-8832666.366,5414067.125,874,GO-2017904599,2017/05/22 04:00:00+00,2017,May,22,Monday,142,D55,Other,70,South Riverdale,70,South Riverdale (70),-79.34519196,43.66708884
-8847993.129,5417341.489,875,GO-20171007434,2017/06/07 04:00:00+00,2017,June,7,Wednesday,158,D12,Other,110,Keelesdale-Eglinton West,112,Beechborough-Greenbrook (112),-79.48287462,43.68836218
-8856275.854,5426477.811,876,GO-20171035511,2017/06/11 04:00:00+00,2017,June,11,Sunday,162,D31,Shooting,22,Humbermede,22,Humbermede (22),-79.5572796,43.74768039
-8843616.753,5414102.994,877,GO-20171118832,2017/06/23 04:00:00+00,2017,June,23,Friday,174,D11,Stabbing,171,Junction-Wallace Emerson,93,Dovercourt-Wallace Emerson-Junction (93),-79.44356096,43.66732192
-8834845.756,5413044.246,878,GO-20171184598,2017/07/02 04:00:00+00,2017,July,2,Sunday,183,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.36476976,43.66044171
-8816413.963,5436596.695,879,GO-20171319697,2017/07/23 04:00:00+00,2017,July,23,Sunday,204,D42,Shooting,144,Morningside Heights,131,Rouge (131),-79.19919414,43.81330943
-8816413.963,5436596.695,880,GO-20171319697,2017/07/23 04:00:00+00,2017,July,23,Sunday,204,D42,Shooting,144,Morningside Heights,131,Rouge (131),-79.19919414,43.81330943
-8817648.339,5436116.776,881,GO-20171323827,2017/07/23 04:00:00+00,2017,July,23,Sunday,204,D42,Shooting,146,Malvern East,132,Malvern (132),-79.21028273,43.8101984
-8844603.618,5421338.651,882,GO-20171371751,2017/07/30 04:00:00+00,2017,July,30,Sunday,211,D32,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.45242612,43.71432126
-8833609.198,5417516.677,883,GO-20171377317,2017/07/31 04:00:00+00,2017,July,31,Monday,212,D54,Stabbing,57,Broadview North,57,Broadview North (57),-79.35366157,43.68950015
-8835367.43,5412132.954,884,GO-20171378728,2017/07/31 04:00:00+00,2017,July,31,Monday,212,D51,Shooting,73,Moss Park,73,Moss Park (73),-79.36945603,43.65451911
-8840989.533,5417162.882,885,GO-20171379055,2017/08/01 04:00:00+00,2017,August,1,Tuesday,213,D13,Shooting,106,Humewood-Cedarvale,106,Humewood-Cedarvale (106),-79.41996024,43.68720197
-8850422.555,5428677.625,886,GO-20171499040,2017/08/17 04:00:00+00,2017,August,17,Thursday,229,D31,Stabbing,27,York University Heights,27,York University Heights (27),-79.50469852,43.76195407
-8839492.954,5412470.935,887,GO-20171503946,2017/08/20 04:00:00+00,2017,August,20,Sunday,232,D14,Shooting,79,University,79,University (79),-79.40651625,43.65671576
-8851886.215,5426865.061,888,GO-20171516247,2017/08/22 04:00:00+00,2017,August,22,Tuesday,234,D31,Stabbing,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5178468,43.75019335
-8851474.202,5422309.967,889,GO-20171578601,2017/08/31 04:00:00+00,2017,August,31,Thursday,243,D31,Shooting,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.51414562,43.72062766
-8855413.589,5423390.603,890,GO-20171592166,2017/09/02 04:00:00+00,2017,September,2,Saturday,245,D23,Shooting,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),-79.54953374,43.72764305
